UserID ChannelID diff(StartTime(s)) Duration(ms) FS=1 LS=1
174802 111 0.003       1016.083    1 1 	   
131116 5   0.050       14.849      0 1 	   
20229  36  0.020       3759.296    1 1 	   
88854  149 0.027       226.573     1 1 	   
102498 70  0.106       25.724      1 1 	   
103142 66  0.084       1869.668    1 1 	   
182507 149 0.043       2990.594    1 1 	   
55546  50  0.030       18.143      1 1 	   
148910 41  0.023       17.234      1 1 	   
93497  36  0.004       1268.856    1 1 	   
205684 5   0.046       13.863      0 1 	   
37321  171 0.004       30.154      1 0 	   
124800 36  0.050       914.640     1 1 	   
13090  9   0.100       10.240      1 1 	   
69285  63  0.010       73.881      1 1 	   
31957  20  0.023       9.448       1 1 	   
156200 46  0.043       9.549       1 1 	   
91749  43  0.014       7.085       0 1 	   
89628  3   0.010       177.285     1 1 	   
158515 111 0.273       151.631     1 1 	   
98311  102 0.007       16.175      1 1 	   
186296 3   0.010       42.906      1 1 	   
128429 62  0.056       156.002     1 1 	   
157526 6   0.010       5.664       1 1 	   
110666 37  0.034       14.931      1 1 	   
35963  53  0.040       13.563      1 1 	   
196893 105 0.096       11.158      1 1 	   
150295 89  0.080       22.549      1 1 	   
119217 19  0.004       5.754       0 1 	   
38799  20  0.123       26470.446   1 1 	   
24490  62  0.060       1288.713    1 1 	   
117183 171 0.050       768.314     1 0 	   
121093 67  0.013       134.355     1 1 	   
48400  141 0.037       5.932       1 1 	   
165459 36  0.027       4498.704    1 1 	   
91769  5   0.006       6.356       1 1 	   
4574   9   0.014       32.007      1 1 	   
52166  23  0.050       6.430       1 1 	   
101045 90  0.010       6.039       0 1 	   
209739 87  0.143       5.091       1 1 	   
83976  3   0.007       8.489       1 1 	   
144207 5   0.033       2538.305    1 1 	   
206279 65  0.023       32973.568   1 1 	   
58070  3   0.020       57.429      1 1 	   
12898  63  0.010       167.862     1 1 	   
214108 40  0.154       22.776      1 1 	   
187204 73  0.026       29.290      1 1 	   
68349  8   0.000       6.809       1 1 	   
190990 19  0.044       5.044       0 1 	   
49716  73  0.003       12.874      1 1 	   
181121 17  0.040       159.040     1 1 	   
146873 171 0.017       32.777      1 0 	   
18177  66  0.096       58.323      1 1 	   
127278 66  0.087       521.546     1 1 	   
200671 82  0.007       35.264      1 1 	   
215751 83  0.026       10.235      1 1 	   
149119 51  0.054       1517.726    1 1 	   
15753  3   0.096       1408.575    1 1 	   
102888 17  0.017       11.935      1 1 	   
2399   83  0.013       21.709      1 1 	   
62492  36  0.144       426.501     1 1 	   
115621 171 0.076       39.737      1 0 	   
16730  118 0.014       5.739       1 1 	   
20758  44  0.066       545.742     1 1 	   
64613  3   0.030       530.755     1 1 	   
42776  105 0.007       15.579      1 1 	   
87834  110 0.057       12.184      1 1 	   
131773 52  0.000       7.525       1 1 	   
43374  73  0.023       17.327      1 1 	   
23136  171 0.007       25.481      1 0 	   
142387 56  0.096       5.014       1 1 	   
187279 106 0.007       5.720       1 1 	   
206121 171 0.030       1860.064    1 0 	   
191242 5   0.007       5889.716    1 1 	   
215161 50  0.010       8.555       1 1 	   
119632 70  0.050       189.475     1 1 	   
214297 171 0.036       180.302     1 0 	   
16415  66  0.020       405.103     1 1 	   
21462  3   0.020       1136.502    1 1 	   
137018 3   0.014       28.431      1 1 	   
32777  14  0.103       19.171      1 1 	   
163024 53  0.000       37.459      1 1 	   
21180  25  0.030       8.509       1 1 	   
200671 82  0.010       14.946      0 1 	   
49826  3   0.040       305.904     1 1 	   
120655 8   0.013       41.876      1 1 	   
93551  95  0.017       15.640      1 1 	   
211002 66  0.043       4057.068    1 1 	   
54828  37  0.077       1403.364    1 1 	   
149004 4   0.030       242.982     1 1 	   
173532 46  0.083       15.989      1 1 	   
1890   54  0.014       143.866     1 1 	   
59099  105 0.040       40.823      1 1 	   
82336  171 0.016       5.439       1 0 	   
79689  3   0.030       10.022      1 1 	   
130768 53  0.004       5.114       0 1 	   
168781 3   0.003       23.670      1 1 	   
207166 114 0.007       103.760     1 1 	   
140008 62  0.083       2715.905    1 1 	   
29626  5   0.003       49.096      1 1 	   
121302 19  0.204       136.072     1 1 	   
185812 171 0.003       32.821      1 0 	   
104530 18  0.020       5.200       1 1 	   
149926 71  0.010       774.243     1 1 	   
194202 36  0.090       54.961      1 1 	   
54393  37  0.047       14727.913   1 1 	   
8957   73  0.003       13.320      1 1 	   
155955 114 0.047       49.253      1 1 	   
78696  9   0.010       10.457      1 1 	   
113160 73  0.016       11324.426   1 1 	   
162017 36  0.004       14.953      0 1 	   
102874 171 0.050       121.614     1 0 	   
193765 5   0.026       49.705      1 1 	   
163330 39  0.074       1410.918    1 1 	   
186050 52  0.026       199.439     1 1 	   
109291 53  0.004       6.950       1 1 	   
155455 108 0.016       197.824     1 1 	   
57564  36  0.027       6794.873    1 1 	   
75020  53  0.063       8.382       1 1 	   
121174 14  0.077       400.344     1 1 	   
210722 86  0.013       8.131       0 1 	   
164760 19  0.044       12.038      1 1 	   
185283 4   0.040       668.108     1 1 	   
92946  51  0.003       6.470       1 1 	   
161990 82  0.007       241.722     1 1 	   
88636  3   0.016       6.694       0 1 	   
116355 82  0.044       308.059     1 1 	   
199445 5   0.010       23.154      1 1 	   
63164  54  0.050       1268.075    1 1 	   
21543  6   0.043       250.843     1 1 	   
96633  13  0.120       6.125       1 1 	   
175349 149 0.093       10.710      1 1 	   
173233 38  0.014       3156.289    1 1 	   
150127 73  0.110       3174.483    1 1 	   
63877  67  0.053       14.237      0 1 	   
45097  63  0.017       11.100      1 1 	   
130816 54  0.013       2136.926    1 1 	   
98532  9   0.003       403.121     1 1 	   
90588  11  0.004       50742.679   1 1 	   
151319 14  0.053       281.798     1 1 	   
218883 91  0.053       11.492      1 1 	   
69944  8   0.014       392.446     1 1 	   
198837 41  0.043       54.934      1 1 	   
13514  113 0.013       51.962      1 1 	   
43416  13  0.007       11.327      1 1 	   
191731 54  0.087       412.776     1 1 	   
17625  97  0.023       4177.523    1 1 	   
172251 149 0.090       954.820     1 1 	   
135528 73  0.170       5354.797    1 1 	   
58744  171 0.027       685.511     1 0 	   
7828   52  0.003       9.442       1 1 	   
146608 66  0.063       47.891      1 1 	   
117135 110 0.014       51.440      1 1 	   
72495  3   0.000       1193.498    1 1 	   
59545  82  0.050       43.639      1 1 	   
113573 37  0.053       19.269      1 1 	   
3264   4   0.040       657.716     1 1 	   
18010  36  0.090       2627.766    1 1 	   
53103  55  0.020       245.265     1 1 	   
132707 85  0.047       14.980      0 1 	   
191662 70  0.003       79.865      1 1 	   
147785 37  0.080       15.002      0 1 	   
54522  70  0.050       9.479       1 1 	   
189649 73  0.057       7.086       1 1 	   
93336  66  0.013       3319.753    1 1 	   
41305  10  0.033       12.616      1 1 	   
106745 12  0.064       11.310      1 1 	   
80368  4   0.056       28.967      1 1 	   
22277  78  0.064       22.732      1 1 	   
143105 7   0.000       47.214      1 1 	   
206337 48  0.000       481.244     1 1 	   
69827  50  0.010       7.816       1 1 	   
82778  54  0.013       44.858      1 1 	   
209739 88  0.047       6.964       1 1 	   
19849  18  0.010       25.220      1 1 	   
69402  73  0.060       3893.841    1 1 	   
92436  46  0.043       27.314      1 1 	   
23390  114 0.047       2260.215    1 1 	   
217362 51  0.000       6.386       1 1 	   
119217 19  0.020       32375.690   1 1 	   
156551 51  0.086       284.157     1 1 	   
14330  5   0.040       6.560       1 1 	   
29331  62  0.004       64.560      1 1 	   
201844 62  0.036       493.859     1 1 	   
173589 66  0.050       30.360      1 1 	   
117382 113 0.040       44.407      1 1 	   
48400  140 0.154       6.111       1 1 	   
31830  62  0.030       419.139     1 1 	   
96936  107 0.060       9.554       0 1 	   
105239 38  0.073       88.929      1 1 	   
88     5   0.060       122.413     1 1 	   
69099  17  0.020       1124.996    1 1 	   
99639  11  0.043       12.811      1 1 	   
193140 9   0.024       25.155      1 1 	   
41522  77  0.013       7027.494    1 1 	   
30130  87  0.013       36.204      1 1 	   
31009  87  0.077       6.355       0 1 	   
91769  8   0.043       9423.631    1 1 	   
48294  20  0.014       6.030       1 1 	   
52166  36  0.123       327.212     1 1 	   
125062 66  0.023       19704.391   1 1 	   
142387 48  0.007       15.437      1 1 	   
122301 62  0.057       30.809      1 1 	   
191754 78  0.070       41.454      1 1 	   
48816  79  0.006       8.641       1 1 	   
40635  82  0.024       3702.169    1 1 	   
217449 8   0.100       650.371     1 1 	   
113965 110 0.020       6.246       0 1 	   
102582 83  0.000       116.338     1 1 	   
83852  17  0.040       1192.482    1 1 	   
120667 49  0.023       9.270       1 1 	   
166562 48  0.083       491.052     1 1 	   
16730  96  0.017       6.882       1 1 	   
63123  50  0.007       2545.526    1 1 	   
215167 82  0.020       7.544       1 1 	   
202805 24  0.023       8.055       1 1 	   
101045 36  0.050       489.823     1 1 	   
104265 82  0.040       3563.821    1 1 	   
24742  36  0.020       29290.943   1 1 	   
27928  110 0.010       1854.141    1 1 	   
162836 5   0.023       380.929     1 1 	   
180118 54  0.044       388.387     1 1 	   
170646 8   0.010       882.630     1 1 	   
13776  3   0.023       296.368     1 1 	   
19065  111 0.057       577.292     1 1 	   
210974 5   0.026       8.363       1 1 	   
201703 109 0.060       79.611      1 1 	   
107861 73  0.024       31.822      1 1 	   
175115 43  0.010       23.550      1 1 	   
146732 71  0.016       47.578      1 1 	   
180855 17  0.054       1162.872    1 1 	   
186923 64  0.016       10.912      1 1 	   
57443  6   0.100       26.629      1 1 	   
107337 3   0.010       5.026       1 1 	   
82336  17  0.060       10.674      1 1 	   
104266 3   0.037       168.941     1 1 	   
109072 36  0.010       41905.065   1 1 	   
104530 19  0.063       11.027      1 1 	   
144200 54  0.037       51.400      1 1 	   
173652 62  0.133       1913.595    1 1 	   
75383  9   0.020       21.541      1 1 	   
104989 38  0.124       94.252      1 1 	   
39086  17  0.066       14.885      0 1 	   
44638  82  0.034       199.725     1 1 	   
145488 66  0.016       1366.406    1 1 	   
154485 11  0.014       34.800      1 1 	   
134103 11  0.000       8.091       1 1 	   
91747  15  0.020       1213.890    1 1 	   
209505 63  0.096       45.944      1 1 	   
93551  95  0.017       6.764       0 1 	   
202191 38  0.003       20.140      1 1 	   
220434 171 0.020       9169.726    1 0 	   
101502 73  0.034       2222.369    1 1 	   
174317 82  0.013       2604.898    1 1 	   
120678 6   0.017       1610.458    1 1 	   
31957  3   0.013       12.127      1 1 	   
124663 37  0.007       7116.628    1 1 	   
11790  17  0.026       23.547      1 1 	   
104037 16  0.030       5.115       1 1 	   
182366 113 0.037       36.271      1 1 	   
147099 90  0.020       10.925      0 1 	   
68349  10  0.003       14.755      1 1 	   
126080 68  0.017       41.408      1 1 	   
156200 46  0.043       156.018     1 1 	   
83976  62  0.077       446.486     1 1 	   
168629 82  0.047       121994.106  1 1 	   
124274 11  0.086       24.024      1 1 	   
27132  12  0.047       10.253      1 1 	   
131773 51  0.017       8821.468    1 1 	   
120244 4   0.006       24.155      1 1 	   
27881  67  0.117       6.605       1 1 	   
105393 83  0.060       7.750       1 1 	   
76123  171 0.000       25.785      1 0 	   
150769 108 0.057       532.595     1 1 	   
90875  99  0.046       84.911      1 1 	   
122227 6   0.024       29.185      1 1 	   
79511  48  0.000       486.024     1 1 	   
175342 106 0.016       10.793      1 1 	   
190268 36  0.034       711.508     1 1 	   
161688 7   0.010       18.691      1 1 	   
90745  171 0.043       2212.309    1 0 	   
89423  171 0.007       33.361      1 0 	   
82289  82  0.033       44922.019   1 1 	   
153974 171 0.137       2990.850    1 0 	   
122180 77  0.030       14.912      0 1 	   
78611  37  0.053       27.328      1 1 	   
193948 5   0.017       4506.999    1 1 	   
92574  135 0.026       155.596     1 1 	   
212253 66  0.034       68.061      1 1 	   
96633  14  0.023       158.402     1 1 	   
130768 53  0.040       3297.381    1 1 	   
50323  54  0.083       2126.789    1 1 	   
15014  51  0.090       38.534      1 1 	   
203768 73  0.030       43.112      1 1 	   
109291 52  0.010       7.939       1 1 	   
116519 85  0.014       7.249       1 1 	   
3115   9   0.046       49.415      1 1 	   
144712 18  0.164       3255.603    1 1 	   
195218 5   0.096       10.131      1 1 	   
597    67  0.027       339.662     1 1 	   
14113  3   0.000       5.004       1 1 	   
86491  62  0.080       770.149     1 1 	   
158890 73  0.013       397.136     1 1 	   
41452  52  0.037       82.321      1 1 	   
188989 6   0.063       809.958     1 1 	   
187279 108 0.007       3650.672    1 1 	   
160233 20  0.020       1129.159    1 1 	   
173911 171 0.033       3123.760    1 0 	   
105061 54  0.007       388.055     1 1 	   
130059 66  0.007       878.496     1 1 	   
162610 82  0.030       12.143      1 1 	   
16018  12  0.016       42.582      1 1 	   
196893 10  0.164       16.654      1 1 	   
9770   113 0.006       184.699     1 1 	   
137525 112 0.014       6.476       1 1 	   
130975 36  0.000       271.066     1 1 	   
10386  99  0.030       5.363       1 1 	   
186296 3   0.033       12.664      0 1 	   
23382  73  0.017       9.311       1 1 	   
174348 36  0.156       4490.996    1 1 	   
148892 3   0.037       51.959      1 1 	   
158486 83  0.027       5874.464    1 1 	   
77753  9   0.053       12.070      0 1 	   
52123  73  0.080       18405.294   1 1 	   
159516 49  0.043       2019.006    1 1 	   
17707  62  0.107       2016.456    1 1 	   
152362 7   0.017       38.753      1 1 	   
43672  171 0.010       5.324       1 0 	   
28988  36  0.020       36.844      1 1 	   
210722 86  0.030       1851.522    1 1 	   
75020  52  0.033       4456.107    1 1 	   
133427 110 0.067       48.034      1 1 	   
